Altitudes, Azimuths
0.11755267226090327, 1.1951859699688334
0.29413638741513903, 1.004814121381548
0.44883729554720592, 0.78483376790523074
0.56982295226631996, 0.52527036556086948
0.64276814417708339, 0.22547018457643986
0.65558815592524466, -0.096672158207364675
0.60580422036859716, -0.40878624431960059
0.50241848594239091, -0.68537004899944798
0.35968969635083636, -0.92039812047152825
0.19071868552663659, -1.1212731332408505
0.0053575643770432677, -1.2997185670336426
-0.18921093191478128, -1.4678713120310931
-0.38717842297717586, -1.6383883183543377
-0.58261392818048163, -1.826805686605045
-0.76732642710324017, -2.0559514805827592
-0.92692541509435922, -2.3614968399029896
-1.0346988001360424, -2.783655170288087
-1.055041414471693, 2.985827711181872
-0.97332847088448737, 2.5218116525386214
-0.83136608770961862, 2.1736708809912964
-0.65504274908627713, 1.9185494890112296
-0.46298447479977894, 1.7166324255606835
-0.26531511355171661, 1.5406961368170577
-0.068592943659249367, 1.3729460808370968
0.12150238619979133, 1.1999140953760543
0.2984974539654196, 1.0093256756154068
0.45373052609211623, 0.78894597047607185
0.57529906571858391, 0.52856098175703092
0.64872271297084494, 0.22731917585449221
0.66172299626625219, -0.096716815182627841
0.61175773244421316, -0.4105915239859157
0.50796155762775141, -0.68837439437647385
0.36477351209167153, -0.92407042413771856
0.1954061226914969, -1.1253060231846048
0.009758096467486389, -1.3039933657182914
-0.18496920015481985, -1.472382328087206
-0.38295072094982469, -1.6431852615301537
-0.57822680403495252, -1.8319339774658758
-0.76256318435663761, -2.061310925340815
-0.92155245140259534, -2.3664122255552407
-1.0286913005447973, -2.7860783742707613
-1.0490146483877258, 2.98814112482187
-0.96801032427358669, 2.527437642181793
-0.82688687871214117, 2.180006038266176
-0.65112452058145687, 1.9245912435970034
-0.45934878176146665, 1.7222334445765637
-0.26174391379986339, 1.54593916462256
-0.064909846520532125, 1.377938394325758
0.12545384440724608, 1.2047218103101354
0.30286390126283136, 1.0139265993428161
0.45863777862384758, 0.79315772359934755
0.58080339415138427, 0.53195491373886739
0.65472291136104932, 0.22925762322247806
0.66791794635306923, -0.096705693100033727
0.61777856521326913, -0.41237685354017045
0.5135739417254046, -0.69138082790460609
0.36992731784375155, -0.92775356854044566
0.20016487754943643, -1.1293512172458071
0.01423237334464641, -1.30827833970045
-0.18065026291583239, -1.4768987915957574
-0.37864155956032541, -1.647979359700808
-0.57375377766125368, -1.8370445242090025
-0.75771120583536888, -2.066625567212709
-0.91609418686443045, -2.3712412060924968
-1.0226137230749044, -2.7883930224468423
-1.0429349691548107, 2.990515197221706
-0.96264939057776866, 2.5330945406652856
-0.82237522765089432, 2.186384937253468
-0.64718518363372957, 1.9306879947315938
-0.45570136301216224, 1.727895306122792
-0.25816760646360759, 1.5512473562741222
-0.061225379934803023, 1.383001178400538
0.12940608572598991, 1.2096075629614649
0.30723442602227602, 1.0186156417502532
0.46355742076758127, 0.79746825969488921
0.58633408316350755, 0.5354520304136805
0.66076684092753513, 0.23128580091186771
0.67417114397262345, -0.09663872443267181
0.62386482724231096, -0.41414252327980511
0.51925369234298024, -0.6943896166787531
0.37514916533660819, -0.93144752888403426
0.20499305031269643, -1.1334083501229486
0.018778561185372817, -1.31257280858222
-0.17625590295438767, -1.481419728889868
-0.37425271664434495, -1.6527693581908451
-0.56919670665808286, -1.8421358542180317
-0.75277255323143466, -2.0718940632078717
-0.91055294864302105, -2.375983795995054
-1.0164682750705727, -2.790602135597597
-1.0368038426241888, 2.992945765754927
-0.95724644102748058, 2.5387784266256763
-0.81783144669013597, 2.192804099167503
-0.64322489805907812, 1.9368369035589448
-0.45204243128157318, 1.7336156590260625
-0.25458657406751078, 1.5566186784874945
-0.057540172901667914, 1.3881326213342255
0.13335817507018999, 1.2145697495364032
0.311607746339156, 1.0233914904465777
0.46848783118209708, 0.80187674410704102
0.59188927510251466, 0.53905214056798056
0.66685258734355612, 0.23340393755230707
0.68048070181480969, -0.096515888078111622
0.63001459251769309, -0.4158888771421797
0.52499882059876657, -0.69740107640779503
0.38043705765217301, -0.93515232029021755
0.20988868838918329, -1.1374770922887245
0.023394769413398849, -1.3168761293936662
-0.17178796397613183, -1.4859442114730692
-0.36978603513955688, -1.6575540636295791
-0.56455751627494255, -1.8472065862292648
-0.7477493519554026, -2.077115210933388
-0.90493110746052174, -2.3806401866741678
-1.0102571782890521, -2.792708802583333
-1.0306227503408514, 2.995428734557329
-0.95180226985334249, 2.5444854325606827
-0.81325586151190787, 2.199260050646411
-0.63924382238337352, 1.9430351106666082
-0.44837218597233508, 1.7393921215693673
-0.25100117767526203, 1.5620510616422782
-0.053854828456997551, 1.3933308685693644
0.13730920395286353, 1.2196067146793887
0.3159826026915763, 1.0282527714006215
0.47342740086459117, 0.80638227426697529
0.59746711033673972, 0.54275499144636064
0.67297822138250585, 0.23561221499292145
0.68684470826595179, -0.096337210243240018
0.63622590109749799, -0.41761631337722543
0.53080729527677628, -0.70041557148921418
0.38578895001128116, -0.93886799747327576
0.21484978732280929, -1.1415571496296355
0.02807905178344812, -1.3211876963917213
-0.16724834938920952, -1.4904713560262506
-0.36524342159704165, -1.6623323440595317
-0.55983819752189035, -1.8522554300068466
-0.74264378869453762, -2.082287945927907
-0.89923107513055955, -2.3852107374866236
-1.003982668269609, -2.794716169509839
-1.0243931902086227, 2.9979600766226384
-0.94631769526267562, 2.5502117462823644
-0.80864881268480193, 2.205749325726058
-0.63524211515441931, 1.9492797375122775
-0.44469081413129014, 1.7452222825041395
-0.24741175741877153, 1.5675424006102803
-0.050169923713808434, 1.398594023430578
0.14125829096135295, 1.2247167519738695
0.32035775890972451, 1.0331980489674502
0.47837453445207445, 0.81098387892987112
0.60306572855026652, 0.54656026736037588
0.6791417999570738, 0.23791076713208079
0.69326122823728631, -0.096102765307175222
0.64249675980366483, -0.41932528517132894
0.53667704353423451, -0.70343351499745088
0.39120275062670129, -0.94259465431366607
0.21987429181107493, -1.145648262981218
0.032829407550339529, -1.3255069407465625
-0.16263902096684699, -1.4950003242784637
-0.36062684459943822, -1.667103128859179
-0.55504080519513033, -1.857281185745246
-0.73745810893000374, -2.0874113386389452
-0.89345530214104618, -2.389695966652446
-0.99764699374430654, -2.796627429492327
-1.0181166771027927, 3.0005358356551977
-0.9407935603591443, 2.555953612323559
-0.80401065701102703, 2.2122684678536966
-0.63121993627314255, 1.9555678879187675
-0.44099849146545989, 1.7511037021264688
-0.24381863308463975, 1.5730905556446944
-0.046486009963831523, 1.4039201479033743
0.14520458217835017, 1.229898104522802
0.32473200310899875, 1.038225826005538
0.48332765151596013, 0.81568051749097514
0.60868327005861456, 0.55046758833076981
0.68534136718949668, 0.24029967875656874
0.69972830402737862, -0.095812676661372026
0.6488251429534907, -0.42101630122008249
0.5426059516610976, -0.70645536858259295
0.3966763216224144, -0.94633242332770262
0.22496009679925971, -1.1497502075577357
0.037643782721755073, -1.3298333301152505
-0.15796199742140288, -1.4995303227422956
-0.35593833308953782, -1.6718654084828408
-0.55016745582413806, -1.8622827432085718
-0.7321946144201481, -2.0924845910718073
-0.8876062752890268, -2.3940965421242786
-0.99125241608387094, -2.798445813005047
-1.0117947434284125, 3.0031521277007185
-0.9352307340037177, 2.5617073332989198
-0.79934176884839303, 2.218814031938874
-0.62717744834095068, 1.9618966496369519
-0.43729538340103541, 1.7570339134177357
-0.24022210475770869, 1.578693353330344
-0.042803612840829869, 1.4093072634794848
0.14914725154609523, 1.2351489656091974
0.32910414858350789, 1.0433345440868074
0.48828518784637426, 0.82047107938441244
0.61431787714274078, 0.55447650876640175
0.69157495551143566, 0.24277898439105253
0.70624395621725866, -0.095467117526117001
0.65520899312955094, -0.42268992624751661
0.54859186589109721, -0.70948164227603272
0.40220748001872852, -0.95008147503101237
0.23010504865042253, -1.1538627922754494
0.042520071393191521, -1.334166368102744
-0.15321935289234229, -1.5040606023150052
-0.35117997461317801, -1.676618234021256
-0.5452203255459761, -1.8672590806171114
-0.7268556606564478, -2.097507033138615
-0.88168651536865217, -2.3984132724532174
-0.98480120877220745, -2.800174578802098
-1.0054289396226221, 3.0058051425745673
-0.9296301116152651, 2.567469271221468
-0.79464254140378809, 2.225382586438708
-0.62311481802007829, 1.9682630959757763
-0.43358164618346429, 1.7630104232497419
-0.23662245352115036, 1.5843485875949805
-0.039123232546497903, 1.4147533520685531
0.15308550117154732, 1.2404674794369035
0.33347303465661882, 1.0485225838011971
0.49324559672265883, 0.82535438356846313
0.61996769539882957, 0.55858651618324784
0.69784058679189287, 0.24534866715870679
0.71280618459694056, -0.095066311742666748
0.66164622198696521, -0.42434678146939225
0.55463259326371239, -0.71251289419969188
0.40779399878271116, -0.95384201719362416
0.23530694639025559, -1.1579858589688563
0.047456117163421942, -1.3385055936107864
-0.14841321535078594, -1.5085904577471156
-0.34635391348042749, -1.68136071658709
-0.54020164791245784, -1.8722092632923533
-0.72144365429835344, -2.102478118735995
-0.87569857491276615, -2.402647097692043
-0.9782956569034581, -2.8018170053929237
-0.99902083459958457, 3.008491145105507
-0.92399261590918602, 2.5732358487751705
-0.78991338799470634, 2.2319707154741897
-0.61903221740358516, 1.9746642874980327
-0.4298574280164697, 1.7690307136541106
-0.23301994221229216, 1.590054020781406
-0.035445344139542014, 1.420256356975748
0.15701856157050034, 1.2458517419515263
0.33783752748530632, 1.0537882651571167
0.49820735016646961, 0.83032917810084095
0.62563087510121529, 0.56279702996686876
0.70413627349147423, 0.24800865765380697
0.71941296912188424, -0.094610534540342683
0.66813471109684397, -0.42598754499808711
0.56072590253637555, -0.71554973017544155
0.41343360794329903, -0.95761429398471432
0.24056354302572241, -1.1621192814995258
0.052449714628635936, -1.3428505800755086
-0.14354576492343329, -1.5131192269806095
-0.34146234884912674, -1.6860920265301953
-0.53511371163575649, -1.877132442072465
-0.7159610505928421, -2.10739742157981
-0.86964503598807619, -2.406799080372914
-0.97173805669583091, -2.803376383054305
-0.99257201613682366, 3.011206476211359
-0.91831919757261227, 2.5790035505436695
-0.78515474327538703, 2.2385750209737894
-0.61492982539149976, 1.981097273780187
-0.42612287023760403, 1.7750922431554463
-0.22941481623312807, 1.5958073847799596
-0.031770397888300099, 1.4258141839446499
0.16094569184881405, 1.2512998017411128
0.34219652081515467, 1.0591298480788334
0.50316894017383951, 0.8353941398073117
0.63130557257566677, 0.56710740018174821
0.71046001984118767, 0.25075883282707445
0.72606227089784159, -0.094100113277940142
0.67467231282464113, -0.42761295218654671
0.56686952514613242, -0.71859280323131169
0.41912399577035081, -0.96139858500518827
0.245872546936238, -1.16626296475747
0.05749861095329576, -1.3472009345949267
-0.1386192321387999, -1.5176462903593193
-0.33650753273497885, -1.690811392488088
-0.5299588582779664, -1.8820278515107896
-0.71041035078409043, -2.1122646308249373
-0.86352850804344516, -2.4108703965929523
-0.96513071501679237, -2.8048560063593673
-0.98608409120198437, 3.0139475538216653
-0.9296301116152651, 2.567469271221468
-0.79464254140378809, 2.225382586438708
-0.62311481802007829, 1.9682630959757763
-0.43358164618346429, 1.7630104232497419
-0.23662245352115036, 1.5843485875949805
-0.039123232546497903, 1.4147533520685531
0.15308550117154732, 1.2404674794369035
0.33347303465661882, 1.0485225838011971
0.49324559672265883, 0.82535438356846313
0.61996769539882957, 0.55858651618324784
0.69784058679189287, 0.24534866715870679
0.71280618459694056, -0.095066311742666748
0.66164622198696521, -0.42434678146939225
0.55463259326371239, -0.71251289419969188
0.40779399878271116, -0.95384201719362416
0.23530694639025559, -1.1579858589688563
0.047456117163421942, -1.3385055936107864
-0.14841321535078594, -1.5085904577471156
-0.34635391348042749, -1.68136071658709
-0.54020164791245784, -1.8722092632923533
-0.72144365429835344, -2.102478118735995
-0.87569857491276615, -2.402647097692043
-0.9782956569034581, -2.8018170053929237
-0.99902083459958457, 3.008491145105507
-0.92399261590918602, 2.5732358487751705
-0.78991338799470634, 2.2319707154741897
-0.61903221740358516, 1.9746642874980327
-0.4298574280164697, 1.7690307136541106
-0.23301994221229216, 1.590054020781406
-0.035445344139542014, 1.420256356975748
0.15701856157050034, 1.2458517419515263
0.33783752748530632, 1.0537882651571167
0.49820735016646961, 0.83032917810084095
0.62563087510121529, 0.56279702996686876
0.70413627349147423, 0.24800865765380697
0.71941296912188424, -0.094610534540342683
0.66813471109684397, -0.42598754499808711
0.56072590253637555, -0.71554973017544155
0.41343360794329903, -0.95761429398471432
0.24056354302572241, -1.1621192814995258
0.052449714628635936, -1.3428505800755086
-0.14354576492343329, -1.5131192269806095
-0.34146234884912674, -1.6860920265301953
-0.53511371163575649, -1.877132442072465
-0.7159610505928421, -2.10739742157981
-0.86964503598807619, -2.406799080372914
-0.97173805669583091, -2.803376383054305
-0.99257201613682366, 3.011206476211359
-0.91831919757261227, 2.5790035505436695
-0.78515474327538703, 2.2385750209737894
-0.61492982539149976, 1.981097273780187
-0.42612287023760403, 1.7750922431554463
-0.22941481623312807, 1.5958073847799596
-0.031770397888300099, 1.4258141839446499
0.16094569184881405, 1.2512998017411128
0.34219652081515467, 1.0591298480788334
0.50316894017383951, 0.8353941398073117
0.63130557257566677, 0.56710740018174821
0.71046001984118767, 0.25075883282707445
0.72606227089784159, -0.094100113277940142
0.67467231282464113, -0.42761295218654671
0.56686952514613242, -0.71859280323131169
0.41912399577035081, -0.96139858500518827
0.245872546936238, -1.16626296475747
0.05749861095329576, -1.3472009345949267
-0.1386192321387999, -1.5176462903593193
-0.33650753273497885, -1.690811392488088
-0.5299588582779664, -1.8820278515107896
-0.71041035078409043, -2.1122646308249373
-0.86352850804344516, -2.4108703965929523
-0.96513071501679237, -2.8048560063593673
-0.98608409120198437, 3.0139475538216653
-0.91261083587481928, 2.5847689241949987
-0.78036706442413362, 2.24519212484027
-0.61080782906946063, 1.9875590952341535
-0.42237810852770669, 1.7811924481674448
-0.22580730441419566, 1.601606382220675
-0.028098819686996603, 1.4314247022644981
0.16486617981913995, 1.2568096610159174
0.34654893668296782, 1.064545533001502
0.50812887992253952, 0.84054787404678155
0.63698995158014871, 0.57151690643089426
0.71680982304385665, 0.25359901488451608
0.73275203319242577, -0.093535428158876235
0.68125685124204571, -0.42922379590871806
0.5730611562199065, -0.72164281300107824
0.42486281001679488, -0.96519520420644944
0.25123162333604193, -1.17041684355524
0.062600507515555182, -1.3515562969478931
-0.13363589609884874, -1.5221710697145436
-0.33149176795242585, -1.6955181002776003
-0.52473947989006886, -1.8868948078704704
-0.70479409951830962, -2.117079546497581
-0.85735162581041802, -2.414862327237445
-0.95847594891457344, -2.8062591672032826
-0.97955868621921383, 3.0167108736611215
-0.9068685392116369, 2.5905285816218275
-0.77555083228843724, 2.251818671136278
-0.60666642508608859, 1.994046784988506
-0.41862327415142514, 1.7873287444508534
-0.22219761993026385, 1.6074486877241863
-0.024431011535492011, 1.4370857459406927
0.16877934205173764, 1.262379276666297
0.35089372606408131, 1.0700334615642138
0.51308570495106498, 0.84578891457573624
0.64268218469006722, 0.57602475676910259
0.72318367449613796, 0.25652897020046228
0.7394801824716396, -0.092916912919531802
0.6878861230709592, -0.43082092677379458
0.57929845563243121, -0.72470050501381789
0.43064765922294124, -0.96900449869387661
0.25663839580628695, -1.1745808814152199
0.067753061625005148, -1.355916338506349
-0.12859808257920832, -1.5266930273293127
-0.32641740599060498, -1.7002114916341553
-0.51945801660560131, -1.8917327069286691
-0.69911488224835971, -2.1218420747668616
-0.8511170472547952, -2.4187762493669176
-0.95177608515132905, -2.8075891483046567
-0.97299744727458393, 3.019493009906323
-0.90109334558278065, 2.5962792000365416
-0.77070655248457509, 2.258451328283998
-0.60250582102520922, 2.0005573708262556
-0.41485849522573709, 1.7934985286318887
-0.21858596126600191, 1.6133319492102256
-0.020767352082105658, 1.4427951149271747
0.17268452385821545, 1.2680065613974845
0.35522986946160306, 1.075591717401107
0.51803797430557941, 0.8511157235146648
0.64838045468491767, 0.58063008667324867
0.72957956102901989, 0.25954840824548536
0.74624462945950709, -0.092245055490299502
0.69455789865802831, -0.43240525327151219
0.585579049110869, -0.72776666986998784
0.43647611408193282, -0.97282684741371261
0.26209044789523139, -1.1787550692508864
0.072953888310343662, -1.3602807610430971
-0.12350816206127686, -1.5312116647851217
-0.32128684482873088, -1.7048909628055835
-0.51411695419422787, -1.8965410216041556
-0.69337532264240354, -2.1265522230816214
-0.84482745157776662, -2.4226136277910073
-0.94503345973365827, -2.8088492171613195
-0.96640204026015009, 3.0222906157272127
-0.89528632300117561, 2.602017523020291
-0.76583475644843857, 2.2650867912738812
-0.59832623676896168, 2.007087877175949
-0.41108389801323347, 1.799699179779434
-0.21497251322957722, 1.6192537892623537
-0.017108197228845066, 1.4485505764191136
0.17658109920726306, 1.2736893849397122
0.35955637743499125, 1.0812183270302034
0.52298427165116301, 0.85652669141881999
0.6540829559331558, 0.58533195807295224
0.73599546616460143, 0.26265698052983316
0.75304327021885575, -0.091520398628877314
0.70126992297812141, -0.43397774184564902
0.59190052938505811, -0.73084214230059907
0.44234570886522889, -0.97666265972226152
0.26758532478484337, -1.182939423943055
0.078200562174462737, -1.3646492954376122
-0.11836854769961225, -1.535726521695307
-0.31610252669523897, -1.7095559630077322
-0.50871882158026971, -1.9013192994222565
-0.68757808000049614, -2.131210095197404
-0.8384855372649036, -2.4263760068488502
-0.93825041743657256, -2.8100426204390896
-0.95977415095644214, 3.0251004237235697
-0.88944856983350862, 2.6077403615249644
-0.76093600243445114, 2.271721783877243
-0.59412790584776798, 2.0136353271524863
-0.40729960823672184, 1.8059280610390431
-0.21135744801186954, 1.625211806547309
-0.013453880798098941, 1.4543498662041028
0.18046847057170584, 1.279425575331875
0.36387229106553198, 1.0869112608393217
0.52792320634375511, 0.86202013745539308
0.65978789577204344, 0.59012935844493264
0.74242937138685294, 0.26585427956301749
0.75987398725122202, -0.090743540525377406
0.70801991666508246, -0.4355394168927369
0.59826045738230926, -0.73392780010601233
0.44825394290694454, -0.98051237383647694
0.27312053502197936, -1.187133986812454
0.083490619314332493, -1.3690217002827298
-0.11318169322808797, -1.5402371743295817
-0.31086693577507307, -1.7142059927495075
-0.50326618833110437, -1.9060671598312409
-0.68172584668264569, -2.135815886117525
-0.83209402018114542, -2.4300650024127743
-0.93142931131739071, -2.8111725787722
-0.95311548505335719, 3.0279192462658444
-0.88358121507140053, 2.613444594826926
-0.75601087645954224, 2.278353060857347
-0.58991107677308485, 2.020196744643745
-0.40350575241155728, 1.8121825213215166
-0.20774092628876661, 1.631203577287172
-0.0098047152595945094, 1.460190690069845
0.18434606870645662, 1.285212920276657
0.36817668235650081, 1.0926684341680177
0.53285341445923473, 0.86759430968884632
0.66549349587914919, 0.59502119997428882
0.74887925742398864, 0.26913983783012346
0.76673465061376189, -0.089915135378860964
0.71480557706802961, -0.43709136068289711
0.60465636346560636, -0.73702456297090246
0.45419828214578645, -0.98437645516525274
0.27869355231222614, -1.191338821990233
0.088821559302960859, -1.3733977603953538
-0.10795009080835989, -1.5447432341345497
-0.30558259586946729, -1.7188406020352562
-0.49776166212017997, -1.9107842913842479
-0.67582134555154982, -2.1403698769710027
-0.82565563170977874, -2.4336822941292624
-0.92457250221638665, -2.8122422819543043
-0.94642776810960572, 3.0307439757487606
-0.87768541853276616, 2.6191271714312974
-0.7510599931892975, 2.2849774101734353
-0.5856760143488422, 2.0267691564387627
-0.39970245919195035, 1.8184598970435202
-0.20412309836378389, 1.6372266567823264
-0.0061609925161555728, 1.4660707252661205
0.18821335235721817, 1.2910491685647798
0.37246865456597533, 1.098487708484189
0.53777355977615904, 0.87324738547584124
0.67119799363212551, 0.60000631878593169
0.75534310554000428, 0.27251312678544581
0.77362311905099757, -0.089035893944904035
0.72162457933143187, -0.43863471319953384
0.61108574871405807, -0.74013339115191301
0.46017616072328094, -0.98825539452091393
0.28430181737439336, -1.1955540146883075
0.094190847230603725, -1.3777772852346184
-0.10267626882427727, -1.549244346155335
-0.30025206801256582, -1.7234593884526266
-0.49220788616925237, -1.915470448800811
-0.6698673274329241, -2.1448724298489505
-0.81917311693333084, -2.4372296179085744
-0.9176823582414092, -2.8132548844994196
-0.939712745451044, 3.0335715847652356
-0.87176237099310461, 2.624785109925466
-0.7460839967635452, 2.2915916551720663
-0.58142300095747634, 2.03334959439295
-0.39588986072736781, 1.8247575139174779
-0.20050410534802993, 1.6432785809829733
-0.0025229847465400735, 1.4719876220186274
0.19206980790005471, 1.2969320315657775
0.37674734247051928, 1.1043668926535808
0.5426823347087697, 0.87897747197084786
0.67689964345335107, 0.60508347424925391
0.76181889883287324, 0.27597355586397176
0.78053724113914147, -0.08810658405383498
0.72847457749714251, -0.4401706718945016
0.61754608624441043, -0.74325528403453689
0.46618498263690678, -0.99214970621067866
0.28994273985355296, -1.1997796693717335
0.099595915802324936, -1.3821601072312308
-0.097362789625883989, -1.5537401873636847
-0.29487794804919665, -1.7280619951542675
-0.48660753667426127, -1.9201254499218825
-0.66386656859600524, -2.1493239826197494
-0.81264923285426449, -2.4407087586720286
-0.91076125423402643, -2.8142135015526146
-0.93297218200837784, 3.036399126207382
-0.865813294246636, 2.630415499780508
-0.74108356155882016, 2.2981926567600452
-0.57715233781647934, 2.039935097625547
-0.39206809402503306, 1.8310726887876934
-0.19688408037434532, 1.6493568681067885
0.0011090546966205591, 1.4779390050920966
0.19591494891222544, 1.3028591847824547
0.38101191255816191, 1.1103037443001265
0.54757846118698006, 0.88478260674317932
0.68259671813597278, 0.61025134835910932
0.76830462353682216, 0.27952047151128351
0.78747485644071036, -0.087128031099263065
0.73535320562655371, -0.44170049135514644
0.62403482257242882, -0.74639127855574516
0.47222212344671866, -0.99605992600805537
0.29561370029042588, -1.204015907835615
0.10503416748890296, -1.3865460800319906
-0.092012247226745961, -1.5582304648981986
-0.28946286417809086, -1.732648108741866
-0.48096332021913063, -1.9247491725720933
-0.65782186825659494, -2.1537250437421127
-0.80608674665334556, -2.44412154336378
-0.90381157121511202, -2.815121205130929
-0.92620786209491035, 3.0392237333006595
-0.85983944109739774, 2.6360155020992027
-0.73605939288533828, 2.3047773155532107
-0.57286434620143989, 2.0465227147442726
-0.38823730231443515, 1.8374027315094301
-0.19326314984225607, 1.6554590203001012
0.0047348903359972364, 1.4839224753999163
0.19974831567494797, 1.3088282694659705
0.38526156314937893, 1.1162959712546712
0.55246069148020172, 0.89066075850581428
0.68828751014789191, 0.61550854519600329
0.77479827032608017, 0.28315315623238441
0.79443379666707215, -0.086101118496545836
0.74225807894101192, -0.44322548287947322
0.63054937901294594, -0.74954244748892296
0.47828493203397038, -0.99998660900445124
0.30131205214486184, -1.2082628671893185
0.11050297672803219, -1.3909350766637463
-0.086627264958341166, -1.562714914222507
-0.28400947446477992, -1.7372174570611278
-0.47527797118157833, -1.9293415513426868
-0.65173604610471902, -2.1580761870938194
-0.79948843398359082, -2.4474698342319203
-0.89683569580812017, -2.8159810206756055
-0.91942158912515182, 3.0420426195765504
-0.85384209528057387, 2.64158235030935
-0.73101222761630436, 2.3113425739953404
-0.56855936863161383, 2.0531095060919125
-0.38439763640967606, 1.843744946867436
-0.18964143469020162, 1.661582525339796
0.0083543035683236871, 1.4899356116573292
0.20356947460904498, 1.31483689428825
0.38949552444501767, 1.122341233089313
0.55732780896199352, 0.89660982795600241
0.6939703329102016, 0.62085359046834532
0.78129783561742505, 0.28687082765998273
0.80141188684653719, -0.085026788110789869
0.7491867949786214, -0.44474701395546201
0.63708715311737318, -0.75270989758768092
0.48437073241022877, -1.0039303273414864
0.30703512387104809, -1.212520697751104
0.11599969217267041, -1.395326987621314
-0.081210493085292573, -1.5671932972074438
-0.27852046432836264, -1.7417698069163858
-0.46955424913489341, -1.9339025743082965
-0.64561193985878118, -2.1623780468326452
-0.79285707729774701, -2.450755522381935
-0.88983601963861658, -2.8167959238975167
-0.91261518527526886, 3.0448530787885875
-0.84782257131454797, 2.647113350801125
-0.72594283474760857, 2.3178854184414868
-0.56423777001415676, 2.0596925460094067
-0.38054925606544332, 1.8500966365301874
-0.18601905169135149, 1.6677248583729776
0.011967091615423009, 1.4959759720751216
0.20737801764469097, 1.3208826370682447
0.39371305850038463, 1.1284371427342652
0.56217862881269431, 0.9026276487272672
0.69964352204661828, 0.6262849311394354
0.78780132286884197, 0.29067263764275231
0.80840694649557676, -0.083906040653984174
0.75613693476557609, -0.44626650764035664
0.64364552014750209, -0.75589476758515228
0.49047682557540762, -1.0078916678248477
0.31278022104204023, -1.2167895608565573
0.1215216389833345, -1.3997217188841211
-0.075764606385256533, -1.571665400143432
-0.27299854400629292, -1.7463049617135549
-0.46379493624944673, -1.9384322796903373
-0.63945240284788629, -2.1666313123047396
-0.78619546420735098, -2.4539805216039787
-0.88281493870895644, -2.817568837898376
-0.90579049108650578, 3.047652484775955
-0.84178221428432343, 2.6526058835073005
-0.72085201588618075, 2.324402881200127
-0.55989993874325972, 2.0662689251098247
-0.3766923313223498, 1.8564551010359238
-0.18239611476917442, 1.6738834836912664
0.015573066430419228, 1.5020410960905728
0.21117356152675815, 1.3269630465483642
0.39791345912499931, 1.1345812681738228
0.56701199865736873, 0.90871198845201706
0.70530543660044842, 0.63180093514175217
0.79430674387156075, 0.29455767135408045
0.81541679079071472, -0.082739936050819682
0.76310606400015868, -0.44778544183550667
0.65022183458441163, -0.75909822604544841
0.49660049142312446, -1.0118712294207899
0.31854462852112303, -1.2210696265845276
0.12706612116109656, -1.4041191898665646
-0.070292301697259682, -1.576131031689419
-0.26744644600124196, -1.750822759040128
-0.45800283469756925, -1.9429307524794133
-0.63326030162381008, -2.1708367230144283
-0.77950638587149024, -2.4571467624739323
-0.87577485274728517, -2.818302630551165
-0.89894936501285394, 3.0504382912784545
-0.83572239955716943, 2.6580574024252317
-0.71574060566552333, 2.3308920425286312
-0.55554628775056436, 2.0728357525574928
-0.3728270438373843, 1.8628176418063604
-0.17877273632881105, 1.680055856536455
0.01917205356224266, 1.5081285061323249
0.2149557470575246, 1.3330756442172322
0.40209605170778911, 1.1407711342177211
0.57182679913660883, 0.91486054993358101
0.71095446021568265, 0.63739989118092966
0.80081212003274271, 0.29852494642183841
0.82243923173863853, -0.081529593772705813
0.77009173424758171, -0.44930534845210768
0.65681343167135986, -0.76232146906400478
0.50273899069174632, -1.0158696206367357
0.32432561267743654, -1.2253610714046
0.13263042391794355, -1.4085193313073263
-0.064796295442338225, -1.5805900207648738
-0.26186692251407589, -1.7553230681909076
-0.45218076406527469, -1.9473981210287052
-0.62703851360396878, -2.1749950636682356
-0.77279263541354393, -2.460256186727019
-0.86871816453033757, -2.8190001121239936
-0.89209368291438529, 3.0532080317061254
-0.82964453243150982, 2.6634654360796004
-0.71060947208718084, 2.3373500325766883
-0.5511772555033867, 2.0793901583464334
-0.36895358819521712, 1.8691815631837891
-0.17514902860018861, 1.686239424934104
0.022763890981744913, 1.514235709415689
0.21872423827877485, 1.3392179261747719
0.40626019296779775, 1.1470042243438903
0.57662194440791947, 0.92107097242610481
0.71658900227885414, 0.64308000863165493
0.80731548364605576, 0.30257341207970284
0.82947207934205403, -0.080276193139432253
0.77709148414386897, -0.45082781246292603
0.66341762898954026, -0.76556571781365867
0.50888956695945575, -1.0198874567877727
0.33012042364326127, -1.2296640757504134
0.13821181608116728, -1.4129220831030564
-0.059279321120277485, -1.58504221439141
-0.25626274286687489, -1.75980578764806
-0.44633155877413627, -1.9518345536298152
-0.62078992474656469, -2.1791071593046696
-0.76605700636427221, -2.4633107419015743
-0.86164727917976569, -2.819664033132393
-0.88522533749780286, 3.0559593188664618
-0.82355004772026674, 2.668827587925027
-0.70545951678716212, 2.3437740332725188
-0.54679330694745198, 2.085929295572218
-0.36507217319614588, 1.875544174487135
-0.17152510498873783, 1.6924316315515446
0.026348427872906054, 1.5203601997648435
0.22247872159557053, 1.3453873650354864
0.41040527063076421, 1.1532779826083395
0.58139638257566728, 0.92734083302031578
0.72220749901835934, 0.64883941752752239
